x,mean periodic,std periodic,periodic 0,periodic 1,k at 0 periodic,k at 1.5 periodic,k at -1 periodic,mean gaussian,std gaussian,gaussian 0,gaussian 1,k at 0 gaussian,k at 1.5 gaussian,k at -1 gaussian,mean exponential,std exponential,exponential 0,exponential 1,k at 0 exponential,k at 1.5 exponential,k at -1 exponential,mean linear,std linear,linear 0,linear 1,k at 0 linear,k at 1.5 linear,k at -1 linear
-2.79933110367893,0.11424167184083987,0.17892205641629966,-0.01667349332383221,0.6998652486969938,0.04275791039101362,0.04275791039101362,0.042757910391012954,-0.5636265774162447,0.07741327266763498,-0.3031730473442737,-0.3947828652997478,0.07356464354763104,0.07356464354763104,0.0009925358597509706,-0.35692148872520496,0.3596816083606138,-0.2528775245111846,-1.7721165573401034,0.06834691458214237,0.06834691458214237,1.1742932019311036e-07,-0.6664449873896857,0.04682746899868562,-0.9242471144312758,-0.4502989623135124,0.04952013520738774,0.04952013520738774,-0.030990588186512014
-2.779264214046823,0.07173770477031635,0.201862338564606,-0.04314894128860368,0.7218412915467297,0.041833661407187694,0.041833661407187694,0.04183366140718692,-0.6029219578388294,0.07747674293024143,-0.32752567570538477,-0.43093477565743127,0.07211707457611571,0.07211707457611571,0.0009979587747264331,-0.3864283421315564,0.37815531144411996,-0.27191886098716644,-1.6853277293490088,0.06637042688816241,0.06637042688816241,1.271372527390617e-07,-0.6625662528084637,0.04629163812523984,-0.9189984511948175,-0.44794459607301207,0.04922384335651486,0.04922384335651486,-0.030478826044259222
-2.759197324414716,0.027048733722184443,0.22530448280748172,-0.06828339824857452,0.7398678456317282,0.040844092895742645,0.040844092895742645,0.04084409289574242,-0.6422196532687501,0.07763485297029926,-0.3525114483458445,-0.4671967172350335,0.07063611020642568,0.07063611020642568,0.0009984732869610258,-0.41609080774743534,0.39522094732542723,-0.3261076173526599,-1.763221254888843,0.06442066613848063,0.06442066613848063,1.3689638263866127e-07,-0.6586875182264015,0.045761212430363685,-0.9137503100818276,-0.4455905621633202,0.048927551505641986,0.048927551505641986,-0.029967063902120117
-2.739130434782609,-0.019744630252117683,0.24888176911115256,-0.09259342634830099,0.7536544659493495,0.039794712356268636,0.039794712356268636,0.039794712356268414,-0.6814682920592894,0.07787169128365601,-0.37809397532425304,-0.5035238453224495,0.06912363210521588,0.06912363210521588,0.0009939514219117122,-0.44592083045708353,0.41090600765944174,0.03683450248659703,-1.4859430281748267,0.062496847176975234,0.062496847176975234,1.4671063983161606e-07,-0.6548087836449301,0.0452361919166151,-0.9085040512069912,-0.44323682108798124,0.04863125965476911,0.04863125965476911,-0.02945530175992417
-2.719063545150502,-0.06855266683763639,0.2722300819830459,-0.11663174798557713,0.7629344074152059,0.0386911990979506,0.0386911990979506,0.03869119909795016,-0.7206159181014569,0.0781720872998437,-0.40423541802377627,-0.5398708766973483,0.06758157213271399,0.06758157213271399,0.0009842773857648148,-0.4759304226189078,0.42523576008159514,-0.13365118133725773,-1.5601314526799686,0.0605981952941167,0.0605981952941167,1.565839764564557e-07,-0.6509300490635718,0.0447165763325188,-0.9032529358767559,-0.4408827871373946,0.04833496780383939,0.04833496780383939,-0.028943539617671377
-2.6989966555183944,-0.11927675296643908,0.29499367307699287,-0.1409738864087501,0.7674591864695819,0.037539346905454574,0.037539346905454574,0.037539346905453796,-0.7596100855168029,0.07852168453391517,-0.43089608747037494,-0.5761919147288536,0.0660119085526003,0.0660119085526003,0.0009693483820469349,-0.5061316689027787,0.438233288912403,0.22595437646435323,-1.4285315418623243,0.05872394591499552,0.05872394591499552,1.6652036844214124e-07,-0.6470513144824188,0.04420236558769375,-0.8980037654906945,-0.43852857786521726,0.04803867595302336,0.04803867595302336,-0.028431777475418585
-2.678929765886288,-0.1718095360827321,0.31683053476727063,-0.1662015331657006,0.7669939104216223,0.03634500844644728,0.03634500844644728,0.036345008446446725,-0.7983979555395206,0.07890700529763994,-0.458035849835107,-0.6124405100129549,0.06441666211801045,0.06441666211801045,0.0009490754153404893,-0.5365367311564486,0.4499195323448345,0.1463687229013242,-1.2068724716727504,0.05687334429143376,0.05687334429143376,1.76523817110516e-07,-0.6431725799011743,0.04369356006742464,-0.8927574885641217,-0.43617415497183365,0.04774238410209364,0.04774238410209364,-0.027920015333222636
-2.6588628762541804,-0.22603507089585184,0.3374173170447816,-0.19288704676080967,0.7613143019840174,0.0351140422538998,0.0351140422538998,0.03511404225389869,-0.836926395356349,0.07931550651929331,-0.4856124426352027,-0.6485702443771592,0.06279789204374853,0.06279789204374853,0.0009233840789354176,-0.5671578533030546,0.46031331617441407,0.11955279814532682,-1.006535914682348,0.055045645198052995,0.055045645198052995,1.865983507843942e-07,-0.6392938453195663,0.04319015945117144,-0.8875082208968702,-0.433820204502278,0.047446092251277605,0.047446092251277605,-0.02740825319108353
-2.638795986622074,-0.2818289195651822,0.35645374164572197,-0.22157606989310674,0.7502034257018293,0.033852263007160044,0.033852263007160044,0.03385226300715949,-0.8751420786645693,0.0797356263086253,-0.5135830904096792,-0.6845338497524512,0.06115769187518827,0.06115769187518827,0.0008922153231932466,-0.5980073662716586,0.46943138412637897,-0.08414060882252583,-1.3511275247361287,0.053240112632175984,0.053240112632175984,1.9674802641473157e-07,-0.6354151107383217,0.04269216420334487,-0.8822609575233085,-0.43146528133488216,0.047149800400347885,0.047149800400347885,-0.026896491048773896
-2.6187290969899664,-0.33905821860274754,0.3736664874405873,-0.2527734415517589,0.7334522790988991,0.03256539571428707,0.03256539571428707,0.03256539571428685,-0.9129915877010907,0.08015682099485177,-0.5419032444893883,-0.7202841498356701,0.05949818526471484,0.05949818526471484,0.0008555262013539699,-0.6290976929628447,0.4772884248287588,-0.11975505315142554,-1.4432678481038033,0.05145601951744405,0.05145601951744405,2.069769312116991e-07,-0.6315363761563957,0.04219957390318996,-0.8770120036385649,-0.42911184518501344,0.04685350854947501,0.04685350854947501,-0.026384728906577948
-2.5986622073578594,-0.3975817191307887,0.38881253877068767,-0.2869263454367996,0.7108612826009695,0.031259034268770525,0.031259034268770525,0.03125903426877008,-0.950421516488805,0.08056959245975381,-0.5705271701651635,-0.7557734560863945,0.05782152166688248,0.05782152166688248,0.0008132905894804324,-0.660441353251329,0.48389709547481996,-0.4554625342109068,-1.327737281363035,0.049692647411027524,0.049692647411027524,2.1728918428746621e-07,-0.6276576415746288,0.04171238835033364,-0.8717642239534976,-0.42675677612755913,0.04655721669854529,0.04655721669854529,-0.025872966764438843
-2.5785953177257523,-0.4572498103690032,0.4016820028343786,-0.32441353080299135,0.6822441789925737,0.029938604720845308,0.029938604720845308,0.029938604720844975,-0.9873785750406412,0.08096550568413985,-0.5994085868509778,-0.7909543759499632,0.05612987196376107,0.05612987196376107,0.000765499877209522,-0.6920509690276427,0.48926804221300046,-0.37500742508179713,-1.3148423980357646,0.04794928621431349,0.04794928621431349,2.2768893832196893e-07,-0.6237789069938616,0.04123060813878965,-0.866516120578561,-0.42440198647225924,0.04626092484772926,0.04626092484772926,-0.025361204622129208
-2.5585284280936453,-0.5179045392236417,0.41210041287623156,-0.3655335765385584,0.6474349891965159,0.02860933347140482,0.02860933347140482,0.028609333471403486,-1.0238096942565582,0.08133719652304272,-0.6284994419208256,-0.8257790129809093,0.054425424032207514,0.054425424032207514,0.0007121636259649482,-0.7239392692808824,0.493409917297179,-0.596198634759393,-0.9801451394578652,0.0462252338869541,0.0462252338869541,2.3818038122737709e-07,-0.6199001724122312,0.040754232787946876,-0.8612671055499885,-0.422049338272101,0.045964632996913224,0.045964632996913224,-0.024849442479990103
-2.5384615384615383,-0.579379641487602,0.4199305405829441,-0.4104973390196172,0.6062951096470366,0.02727622046889966,0.02727622046889966,0.027276220468899104,-1.0596621312445405,0.08167836982195686,-0.6577508268905056,-0.8601998643615087,0.05271037826500535,0.05271037826500535,0.0006533101912828689,-0.7561190952245898,0.496329393024905,-0.6334546790234565,-1.245182587629607,0.04451979616415824,0.04451979616415824,2.4876773784248546e-07,-0.6160214378307819,0.04028326266325166,-0.8560187804932806,-0.4196936623401274,0.045668341145983504,0.045668341145983504,-0.02433768033773731
-2.5183946488294313,-0.6415006023233322,0.42507374378584806,-0.4594230448752103,0.5587230417209385,0.025944017370096994,0.025944017370096994,0.025944017370097328,-1.0948835747932435,0.08198378808215134,-0.687112779258986,-0.8941692277976596,0.050986943058005885,0.050986943058005885,0.0005889873059098014,-0.7886034054678308,0.4980311724860472,-0.6256167513541447,-1.2698012706178365,0.04283228627711755,0.04283228627711755,2.594552716258039e-07,-0.6121427032489013,0.039817697445414524,-0.8507710880814643,-0.41733889007682745,0.04537204929511063,0.04537204929511063,-0.023825918195541362
-2.4983277591973243,-0.7040847652864771,0.4274708746229021,-0.512334263679022,0.5046639827413156,0.024617210517112298,0.024617210517112298,0.02461721051711141,-1.1294222507214287,0.0822492509765329,-0.7165344935466618,-0.9276395686173524,0.04925733027553958,0.04925733027553958,0.0005192626203519955,-0.821405281233541,0.49851799713917144,-0.9491540596802799,-1.3401619651700272,0.04116202467644736,0.04116202467644736,2.702472863790051e-07,-0.6082639686681568,0.03935753713244594,-0.8455218228100071,-0.4149864754805878,0.04507575744418091,0.04507575744418091,-0.02331415605328857
-2.4782608695652173,-0.7669415100709905,0.427102769269589,-0.5691614232183272,0.4441194181461746,0.023300008488105317,0.023300008488105317,0.023300008488104762,-1.1632270268277043,0.0824715661076093,-0.7459643155429665,-0.9605636740531203,0.04752375070646164,0.04752375070646164,0.0004442241975873028,-0.8545379316262495,0.49779065122785704,-0.9905075902706506,-1.1391616066395378,0.039508338758536654,0.039508338758536654,2.8114812797817856e-07,-0.6043852340865492,0.03890278225429711,-0.84027358687603,-0.41263159436404667,0.04477946559330803,0.04477946559330803,-0.022802393911092622
-2.4581939799331103,-0.8298725193471149,0.42399033394779506,-0.6297460371744689,0.37715637183214523,0.02199633389926614,0.02199633389926614,0.021996333899265363,-1.1962475171633846,0.08264851148481978,-0.7753494250508448,-0.9928948167755688,0.0457884095232598,0.0457884095232598,0.0003639809586947698,-0.8880146989513029,0.4958479630440623,-0.9902764886568343,-1.3358795479809746,0.03787056259469601,0.03787056259469601,2.92162186121131e-07,-0.6005064995049414,0.03845343207262886,-0.8350252135597946,-0.41027726937723774,0.044483173742435156,0.044483173742435156,-0.022290631768953517
-2.4381270903010033,-0.8926721544749384,0.41819423404654565,-0.6938468287104811,0.3039141217966951,0.02070981907229752,0.02070981907229752,0.02070981907229752,-1.228434185351457,0.08277879027885837,-0.8046367987184905,-1.0245861098558038,0.0440535017566579,0.0440535017566579,0.0002786630762135525,-0.921849064087724,0.4926868030405789,-0.8233877787075408,-1.0837561218457434,0.03624803666299137,0.03624803666299137,3.032938960976714e-07,-0.5966277649232875,0.0380094870740777,-0.8297776114190852,-0.40792340013739586,0.04418688189161912,0.04418688189161912,-0.021778869626700725
-2.4180602006688963,-0.9551279584850072,0.40981418480639376,-0.7611503556306836,0.22461113282177658,0.019443805135145487,0.019443805135145487,0.01944380513514482,-1.2597384466757557,0.08286197848470034,-0.8337724720221146,-1.0555914952404157,0.04232120779813464,0.04232120779813464,0.00018842231211182206,-0.9560546519168756,0.4883020787895289,-1.019513903496617,-1.056478925844873,0.034640107582658786,0.034640107582658786,3.145477405781111e-07,-0.5927490303418161,0.037570947301503566,-0.8245298672898356,-0.4055701384698257,0.0438905900406894,0.0438905900406894,-0.021267107484504777
-2.3979933110367893,-1.017021302525919,0.3989878341240972,-0.8312807311663895,0.13954696319534943,0.01820134409414048,0.01820134409414048,0.018201344094139593,-1.2901127686664866,0.08289846619196417,-0.8627016441433122,-1.0858654955099882,0.04059368894269222,0.04059368894269222,9.343229732807191e-05,-0.9906452368091133,0.4826867267787872,-1.3238059083094913,-1.2829557305872359,0.03304612785099359,0.03304612785099359,3.259282514113046e-07,-0.5888702957610717,0.037137812205912724,-0.8192816541697683,-0.4032142908439227,0.04359429818981653,0.04359429818981653,-0.020755345342251985
-2.3779264214046822,-1.0781281890168546,0.38588922158482697,-0.9038133154633001,0.04910478509910443,0.016985203402468563,0.016985203402468563,0.016985203402468507,-1.3195107699111805,0.08288939322025601,-0.8913694604339999,-1.1153628042877886,0.03887308298411574,0.03887308298411574,-6.1112500585427145e-06,-1.0256347481706347,0.47583170103311323,-1.1153004117067917,-1.4087151071883217,0.03146545558260305,0.03146545558260305,3.374400114556503e-07,-0.5849915611789638,0.03671008238148943,-0.8140312403441481,-0.4008612746618576,0.04329800633894365,0.04329800633894365,-0.02024358320011288
-2.3578595317725752,-1.1382202210675443,0.37072679369048234,-0.9782876026401794,-0.046251125231802304,0.01579787255195758,0.01579787255195758,0.015797872551957526,-1.3478873168239913,0.08283657992753146,-0.9197205347198119,-1.1440391433899033,0.03716149987480177,0.03716149987480177,-0.00010999037086536187,-1.0610372760527627,0.46772595854165844,-1.2164866645562635,-1.4881966646434912,0.029897454250924715,0.029897454250924715,3.4908765642396866e-07,-0.5811128265979018,0.036287757488821626,-0.8087842003956048,-0.39850620113766533,0.043001714488070775,0.043001714488070775,-0.01973182105786009
-2.3377926421404682,-1.1970657434240861,0.3537409541407208,-1.0542211003336743,-0.1459774297276082,0.014641571231113204,0.014641571231113204,0.014641571231113037,-1.3751986181110232,0.08274245404066782,-0.9476994223485011,-1.1718510336948438,0.03546101746204211,0.03546101746204211,-0.00021796477776753488,-1.0968670768259183,0.45835644146837906,-1.2719871144377384,-1.3091258010542501,0.028341492431900983,0.028341492431900983,3.6087587674919763e-07,-0.5772340920164071,0.035870837707477676,-0.8035352214846769,-0.3961523051549882,0.042705422637141055,0.042705422637141055,-0.01922005891566414
-2.317725752508361,-1.2544311553764083,0.33520113045703015,-1.1311230172956765,-0.2494585903929616,0.013518258620449697,0.013518258620449697,0.013518258620448698,-1.4014023166750182,0.0826099743888874,-0.9752502558941079,-1.1987553537763862,0.03377367731242242,0.03377367731242242,-0.00032977183776859134,-1.1331385789205697,0.44770805611669084,-1.0893868244286369,-1.2472036200964587,0.02679694354970885,0.02679694354970885,3.7280941946916946e-07,-0.5733553574340944,0.035459323015913924,-0.7982860374064621,-0.39379772851570494,0.04240913078632502,0.04240913078632502,-0.01870829677346819
-2.297658862876254,-1.3100823908565271,0.3154023445026535,-1.2085072356916022,-0.35601294784513626,0.01242964343445474,0.01242964343445474,0.012429643434454574,-1.4264575787091944,0.08244255244205645,-1.0023170533026957,-1.2247101495295079,0.032101480635717494,0.032101480635717494,-0.00044512662662065457,-1.1698663886374674,0.43576364861448336,-0.8456756178926019,-1.4045333227567698,0.025263185624441242,0.025263185624441242,3.8489309014521494e-07,-0.5694766228537365,0.035053213319315546,-0.793038627871062,-0.39144354399048714,0.0421128389353953,0.0421128389353953,-0.0181965346312154
-2.277591973244147,-1.36378655552042,0.29466128456231133,-1.2859042223632136,-0.4649014510337688,0.011377194365881915,0.011377194365881915,0.011377194365882193,-1.4503251797374448,0.08224397256686344,-1.0288441414089438,-1.2496746211320355,0.030446384319354536,0.030446384319354536,-0.0005637220574785373,-1.2070652960295083,0.42250397728032274,-0.7889543671447938,-1.67624192577591,0.02373960102164019,0.02373960102164019,3.9713175479551277e-07,-0.5655978882716968,0.0346525085770395,-0.7877919628308124,-0.3890896662779866,0.04181654708457927,0.04181654708457927,-0.01768477248901945
-2.25752508361204,-1.4153137051108904,0.27331189034894654,-1.362870628865708,-0.5753361262364243,0.010362150640276402,0.010362150640276402,0.010362150640276069,-1.4729675873662227,0.08201831191443998,-1.054776082497397,-1.2736087631050352,0.028810297084170156,0.028810297084170156,-0.0006852290859035599,-1.2447502808575968,0.4079076816263242,-1.2462578263485733,-1.727136064851051,0.022225576203579234,0.022225576203579234,4.095303418509902e-07,-0.5617191536908841,0.034257209151803636,-0.7825429384243631,-0.3867343263616856,0.04152025523364955,0.04152025523364955,-0.01717301034676666
-2.237458193979933,-1.4644387440256563,0.2517004790696057,-1.4389983858188076,-0.6864902742449217,0.009385532444488087,0.009385532444488087,0.009385532444487754,-1.494349040522465,0.08176986084298654,-1.0800577888718568,-1.2964734415358266,0.027195075771801358,0.027195075771801358,-0.0008092969931530964,-1.2829365186228938,0.3919512479477655,-1.2040215528264362,-1.6673630566507707,0.020720501482195952,0.020720501482195952,4.2209384414244877e-07,-0.5578404191091172,0.03386731438092738,-0.7772951083453329,-0.3843816828355759,0.041223963382776674,0.041223963382776674,-0.016661248204627555
-2.217391304347826,-1.510943417950085,0.23018045972401557,-1.5139199338897391,-0.797508076858776,0.008448151050273633,0.008448151050273633,0.00844815105027319,-1.5144356249616056,0.08150304475864545,-1.104634147121228,-1.3182311380635796,0.02560252177363076,0.02560252177363076,-0.0009355537495010553,-1.321639386677897,0.3746089714440015,-1.3813903785261081,-1.5419480421617795,0.019223770773574178,0.019223770773574178,4.348273209119763e-07,-0.5539616845268046,0.03348282486012977,-0.7720463818852519,-0.38202752101585447,0.04092767153196064,0.04092767153196064,-0.016149486062431606
-2.197324414715719,-1.554618369841729,0.20910670312428714,-1.5873125514332753,-0.9075148334206423,0.007550618510888951,0.007550618510888951,0.007550618510889062,-1.533195344840233,0.0812223482273512,-1.1284511826737844,-1.3388453468028774,0.02403437761075622,0.02403437761075622,-0.001063606459132449,-1.3608744704188027,0.35585291480966397,-1.4631649504699558,-1.8200115792077263,0.017734781353878293,0.017734781353878293,4.4773589984777734e-07,-0.5500829499464468,0.0331037404269523,-0.7667960329991999,-0.3796727577224007,0.04063137968103092,0.04063137968103092,-0.015637723920178814
-2.177257525083612,-1.5952652246494043,0.18882965554434783,-1.658898791233334,-1.0156267883550676,0.00669335686298278,0.00669335686298278,0.006693356862982225,-1.550598190159112,0.08093224217015815,-1.1514555368334347,-1.3582806822639322,0.022492323673972803,0.022492323673972803,-0.0011930418879433796,-1.4006575695616412,0.33565286322943855,-1.622227840816539,-1.8874538035658315,0.016252933616639376,0.016252933616639376,4.608247791545658e-07,-0.5462042153643843,0.03273006103813714,-0.761550554670523,-0.37731792303929024,0.040335087830158045,0.040335087830158045,-0.015125961777982866
-2.157190635451505,-1.6326986650721058,0.1696893031671931,-1.7284463717329317,-1.120961202270074,0.005876606816466956,0.005876606816466956,0.005876606816466512,-1.5666161998940844,0.0806371149050139,-1.1735942527868746,-1.3765036112395754,0.020977975132238647,0.020977975132238647,-0.0013234270753558206,-1.4410047045047227,0.31397627570391684,-1.7756286946771558,-2.0858803187459634,0.01477763083129885,0.01477763083129885,4.740992296369678e-07,-0.5423254807831396,0.03236178669340006,-0.7563013664944667,-0.3749626227041102,0.04003879597928517,0.04003879597928517,-0.014614199635730074
-2.137123745819398,-1.6667484585491796,0.15200911131114958,-1.7957637519772345,-1.2226472982720744,0.005100435959990324,0.005100435959990324,0.005100435959990379,-1.5812235206448677,0.0803412077397353,-1.194816052036665,-1.3934813995215267,0.019492879017560583,0.019492879017560583,-0.0014543100310252582,-1.4819321227799498,0.2907882326281147,-1.8226465165673402,-1.9450281825364977,0.013308278902907755,0.013308278902907755,4.875645968306294e-07,-0.5384467462019412,0.031998917163434726,-0.7510527939941309,-0.3726089557402403,0.03974250412841229,0.03974250412841229,-0.014102437493534126
-2.1170568561872907,-1.697261394629713,0.13609007556187103,-1.860696230586735,-1.3198359273007445,0.004364746548045362,0.004364746548045362,0.004364746548045084,-1.594396460644698,0.0800485557548184,-1.2150702516363086,-1.409183478001839,0.018038511493664866,0.018038511493664866,-0.001585220517079763,-1.5234563055955928,0.2660513795382071,-1.5280928955237936,-2.0003957477376377,0.011844286132889126,0.011844286132889126,5.012263031550085e-07,-0.5345680116201736,0.03164145283642483,-0.7458050686197731,-0.37025562300355475,0.039446212277539416,0.039446212277539416,-0.013590675351338177
-2.096989966555184,-1.724103091969093,0.12220503034303443,-1.9231191072921259,-1.4117112997946957,0.0036692829668126814,0.0036692829668126814,0.003669282966812626,-1.6061135389873658,0.07976293434140236,-1.2343076259383878,-1.423580445066332,0.016616275315235574,0.016616275315235574,-0.0017156709162807948,-1.5655939744731633,0.2397258669358635,-1.3907658271358385,-2.1598895628701893,0.010385062980764692,0.010385062980764692,5.150898500895854e-07,-0.530689277039157,0.03128939366678196,-0.7405553866580528,-0.3679018849062528,0.03914992042666654,0.03914992042666654,-0.013078913209142229
-2.0769230769230766,-1.7471596354778338,0.1105933632827305,-1.9829307028231655,-1.4975015187125196,0.0030136389990545465,0.0030136389990545465,0.003013638999054158,-1.6163555299421621,0.07948781198017629,-1.2524800609351245,-1.4366443771074526,0.015227497483882413,0.015227497483882413,-0.0018451571862412221,-1.608362097981074,0.2117692860932313,-1.604429309472679,-1.9820329558997496,0.00893002182675029,0.00893002182675029,5.291608203960435e-07,-0.5268105424570491,0.030942739540307684,-0.7353066602755247,-0.36554626953522495,0.03885362857573682,0.03885362857573682,-0.01256715106694628
-2.05685618729097,-1.7663390065948104,0.10145628042766752,-2.040045040999024,-1.5764900898511685,0.002397265023518169,0.002397265023518169,0.002397265023518058,-1.6251055022416734,0.0792263096622775,-1.2695415559484637,-1.4483491721356616,0.013873427106384617,0.013873427106384617,-0.0019731598995738424,-1.651777898567756,0.1821366007351809,-1.6385189171740475,-2.1427673011063275,0.007478576735125975,0.007478576735125975,5.434448803630018e-07,-0.5229318078758727,0.030601490184949398,-0.7300596088081253,-0.36319378421839044,0.038557336724863944,0.038557336724863944,-0.012055388924693489
-2.0367892976588626,-1.781572273224627,0.09495275772280554,-2.0943853546273647,-1.6480275890800822,0.0018194752914766632,0.0018194752914766632,0.0018194752914767465,-1.6323488532421853,0.0789811672642261,-1.285447040055246,-1.4586709812817156,0.01255523346009546,0.01255523346009546,-0.002099145369576248,-1.6958588594970458,0.1507800744887171,-1.7051288299702685,-2.109568315993579,0.006030143218282824,0.006030143218282824,5.579477820906453e-07,-0.5190530732948561,0.030265646145551273,-0.7248120360157667,-0.36084015438373723,0.03826104487399107,0.03826104487399107,-0.01154362678249754
