x,mean,std,periodic 0,periodic 1,k at 0 periodic,k at 1.5 periodic,k at -1 periodic,gaussian 0,gaussian 1,k at 0 gaussian,k at 1.5 gaussian,k at -1 gaussian,exponential 0,exponential 1,k at 0 exponential,k at 1.5 exponential,k at -1 exponential,linear 0,linear 1,k at 0 linear,k at 1.5 linear,k at -1 linear
-2.79933110367893,0,1,-0.044637556622499124,0.3811500651513956,0.9166539502891798,0.9166539502891798,0.9166539502891791,-0.3204207071145467,-0.6434834239155829,0.9800673325683115,0.9800673325683115,4.9756704179248535e-08,-3.230673362788028,1.7852592380993706,0.8181832902076632,0.8181832902076632,0.0030295805430556105,-6.345163943166636,3.9818000851726594,8.397993311036789,8.397993311036789,-8.397993311036789
-2.779264214046823,0,1,-0.02662318960203308,0.375493321520405,0.9003474832853335,0.9003474832853335,0.9003474832853328,-0.3610488879865723,-0.6555656480494366,0.9759322181473955,0.9759322181473955,5.588625190663316e-08,-3.097867432884981,1.7764309178070108,0.8019285330847098,0.8019285330847098,0.0030909888779384813,-6.299678704516115,3.9532570219490166,8.33779264214047,8.33779264214047,-8.33779264214047
-2.759197324414716,0,1,-0.008899780264672722,0.37173475504656683,0.8829343380258804,0.8829343380258804,0.8829343380258802,-0.40266597412936495,-0.6672007028611524,0.9714232991005087,0.9714232991005087,6.274562949935556e-08,-3.172537814451502,1.426469294772079,0.7859967074274664,0.7859967074274664,0.0031536419341745186,-6.2541935732741605,3.9247119770223953,8.277591973244148,8.277591973244148,-8.277591973244148
-2.739130434782609,0,1,0.008660464831016883,0.3698026039813814,0.8645202108676131,0.8645202108676131,0.8645202108676128,-0.44522996042685037,-0.6783725989217196,0.9665459246337182,0.9665459246337182,7.041855284834261e-08,-3.123188853024915,1.2025883200122418,0.770381397592146,0.770381397592146,0.0032175649417467557,-6.208708233225012,3.896169810539714,8.217391304347826,8.217391304347826,-8.217391304347826
-2.719063545150502,0,1,0.026192806209855795,0.36955259447424915,0.8452137449425813,0.8452137449425813,0.8452137449425808,-0.4886963832465982,-0.6890649360234313,0.961305862100894,0.961305862100894,7.899795137839215e-08,-3.2072176806235815,1.1433542992826364,0.7550763153938486,0.7550763153938486,0.003282783642039466,-6.1632232180248225,3.8676266107371524,8.157190635451506,8.157190635451506,-8.157190635451506
-2.6989966555183944,0,1,0.04382570193664169,0.37077310939613667,0.8251253516712517,0.8251253516712517,0.8251253516712508,-0.5330192426231302,-0.6992612673569557,0.9557092856410724,0.9557092856410724,8.85869359656361e-08,-3.079490128544826,1.07357646517373,0.7400752975743491,0.7400752975743491,0.0033493242982040477,-6.117738370890883,3.839082969875386,8.096989966555183,8.096989966555183,-8.096989966555183
-2.678929765886288,0,1,0.061670246359323735,0.373193683516502,0.8043660649855374,0.8043660649855374,0.8043660649855369,-0.5781488005920802,-0.7089437109032496,0.9497627640585563,0.9497627640585563,9.92998632600857e-08,-3.087693300933573,1.2508267631780792,0.7253723033201949,0.7253723033201949,0.0034172137057350317,-6.07225342252488,3.8105397514223824,8.036789297658864,8.036789297658864,-8.036789297658864
-2.6588628762541804,0,1,0.07980688926006897,0.3764922381757756,0.7830464455455931,0.7830464455455931,0.783046445545592,-0.6240339393893488,-0.7180950184607032,0.9434732479790445,0.9434732479790445,1.112635054322958e-07,-3.0342836347672337,1.2856916916902958,0.710961411830105,0.710961411830105,0.003486479203260463,-6.026768096772891,3.7819960819133898,7.976588628762541,7.976588628762541,-7.976588628762541
-2.638795986622074,0,1,0.09827859720848323,0.3803096027568758,0.7612755502218093,0.7612755502218093,0.7612755502218086,-0.6706205242720505,-0.7266973367728568,0.936848056316937,0.936848056316937,1.2461833514496348e-07,-2.896874892925212,1.2330150915803073,0.6968368199307068,0.6968368199307068,0.0035571486835509706,-5.9812832173712,3.7534528758546797,7.9163879598662215,7.9163879598662215,-7.9163879598662215
-2.6187290969899664,0,1,0.1170820736565855,0.3842603156465801,0.7391599798558187,0.7391599798558187,0.7391599798558184,-0.7178526857563461,-0.7347325094626963,0.9298948620906747,0.9298948620906747,1.3951993639353008e-07,-2.6724216203780204,1.2665560696136877,0.6829928397396298,0.6829928397396298,0.003629250604752031,-5.935798043574679,3.724908922924464,7.856187290969899,7.856187290969899,-7.856187290969899
-2.5986622073578594,0,1,0.13616542695467393,0.38794855712525816,0.7168030158929205,0.7168030158929205,0.71680301589292,-0.7656731693116345,-0.7421823093995794,0.9226216776245807,0.9226216776245807,1.5614055276869244e-07,-2.5332440242300818,0.8887435664826386,0.669423896375037,0.669423896375037,0.003702814001843856,-5.8903128913636325,3.696365814218084,7.795986622073578,7.795986622073578,-7.795986622073578
-2.5785953177257523,0,1,0.15542532823990593,0.3909823139900203,0.6943038539735236,0.6943038539735236,0.6943038539735231,-0.8140221113678121,-0.7490296820211267,0.9150368391771151,0.9150368391771151,1.7467078567271336e-07,-2.5306893859407786,0.8736202826325338,0.6561245257106525,0.6561245257106525,0.0037778684983336155,-5.844828576024111,3.6678223734391304,7.735785953177257,7.735785953177257,-7.735785953177257
-2.5585284280936453,0,1,0.17470918274548206,0.39299097012111567,0.6717569400602489,0.6717569400602489,0.6717569400602473,-0.8628378857031648,-0.7552559052737483,0.9071489910367905,0.9071489910367905,1.9532145607507835e-07,-2.9218983213793073,0.8623809107203761,0.6430893721753942,0.6430893721753942,0.0038544443181846148,-5.799343154484125,3.63927887329995,7.6755852842809364,7.6755852842809364,-7.6755852842809364
-2.5384615384615383,0,1,0.19382036119715826,0.39363944434595777,0.6492514122309407,0.6492514122309407,0.6492514122309401,-0.9120572895302624,-0.7608444010297847,0.8989670691281666,0.8989670691281666,2.1832564452642354e-07,-2.5911369251364054,0.7717925117795393,0.6303131865967198,0.6303131865967198,0.003932572297987298,-5.7538579300584525,3.610736220824699,7.615384615384615,7.615384615384615,-7.615384615384615
-2.5183946488294313,0,1,0.2125240129270122,0.3926455912159391,0.6268706489488348,0.6268706489488348,0.6268706489488349,-0.961615769856669,-0.7657780036364189,0.8905002841713805,0.8905002841713805,2.4394092536781635e-07,-2.221493164397449,0.8234318269807468,0.617790824086818,0.617790824086818,0.00401228389937695,-5.708372260231574,3.582192778558045,7.5551839464882935,7.5551839464882935,-7.5551839464882935
-2.4983277591973243,0,1,0.23055684446760802,0.38979250461940035,0.604691922482355,0.604691922482355,0.6046919224823541,-1.0114476189959034,-0.7700402211132906,0.8817581044395558,0.8817581044395558,2.7245181238085454e-07,-2.436768189202864,0.6626020693210127,0.6055172419707964,0.6055172419707964,0.004093611221703092,-5.66288848134864,3.5536493290143816,7.494983277591973,7.494983277591973,-7.494983277591973
-2.4782608695652173,0,1,0.24763662671809986,0.38494026691074645,0.5827861542306688,0.5827861542306688,0.582786154230668,-1.0614858437211394,-0.773615271711191,0.8727502381591682,0.8727502381591682,3.041724345283539e-07,-2.085787352609797,0.41093711076862177,0.5934874977560278,0.5934874977560278,0.004176587014955672,-5.617402443100734,3.525106488854922,7.434782608695652,7.434782608695652,-7.434782608695652
-2.4581939799331103,0,1,0.26347411724550385,0.37803664514042956,0.5612177670481602,0.5612177670481602,0.5612177670481594,-1.111661534233982,-0.7764889058314608,0.8634866155990354,0.8634866155990354,3.394494619415352e-07,-2.1532112277318216,0.4051523175470475,0.5816967471418408,0.5816967471418408,0.004261244692953286,-5.5719177237279265,3.4965628943758356,7.374581939799331,7.374581939799331,-7.374581939799331
-2.4381270903010033,0,1,0.27778388159819256,0.36912119755252265,0.5400446282712001,0.5400446282712001,0.5400446282712001,-1.1619061947337663,-0.7786465907443832,0.8539773708940278,0.8539773708940278,3.786653039237433e-07,-2.1263274958002643,0.45870989010016233,0.5701402420687504,0.5701402420687504,0.0043476183467987106,-5.526433620571773,3.468018343303466,7.314381270903009,7.314381270903009,-7.314381270903009
-2.4180602006688963,0,1,0.2902965527105904,0.3583286819373694,0.5193180760431976,0.5193180760431976,0.5193180760431967,-1.212148970055136,-0.7800757866968001,0.8442328236498836,0.8442328236498836,4.222416024693968e-07,-1.931861482275719,0.5946475988920453,0.5588133288064455,0.5588133288064455,0.0044357427586071705,-5.4809486009091,3.4394752677389766,7.254180602006689,7.254180602006689,-7.254180602006689
-2.3979933110367893,0,1,0.3007689043115963,0.34588528551506437,0.49908302070827637,0.49908302070827637,0.49908302070827526,-1.2623189950995812,-0.7807639639458712,0.8342634603756379,0.8342634603756379,4.706430466467209e-07,-1.8672519545384163,0.7746703474763245,0.5477114460797615,0.5477114460797615,0.004525653415512858,-5.435462749137372,3.410931921558207,7.193979933110368,7.193979933110368,-7.193979933110368
-2.3779264214046822,0,1,0.30899317323458125,0.3321039953381963,0.4793781124908868,0.4793781124908868,0.4793781124908865,-1.3123450301791166,-0.7807013616603434,0.8240799157901588,0.8240799157901588,5.24381535170952e-07,-1.8703684350123617,0.4072039943586194,0.5368301232318842,0.5368301232318842,0.004617386523959386,-5.389977841597763,3.3823894162160273,7.133779264214047,7.133779264214047,-7.133779264214047
-2.3578595317725752,0,1,0.31480721703522296,0.3173715670049919,0.4602359663817633,0.4602359663817633,0.460235966381763,-1.362154835097642,-0.7798780524783714,0.8136929540491145,0.8136929540491145,5.840207166082349e-07,-1.8107897237140826,0.46781799588125356,0.5261649784240445,0.5261649784240445,0.004710979024279895,-5.344492401394227,3.353845127012938,7.073578595317725,7.073578595317725,-7.073578595317725
-2.3377926421404682,0,1,0.3180989520954494,0.3021359075674855,0.441683435087674,0.441683435087674,0.4416834350876736,-1.4116767636967422,-0.7782867870378816,0.8031134499383777,0.8031134499383777,6.50180938907062e-07,-1.7549732003368315,0.019075847302990792,0.5157117168709809,0.5157117168709809,0.004806468605572684,-5.299006997627054,3.325302727293069,7.013377926421405,7.013377926421405,-7.013377926421405
-2.317725752508361,0,1,0.3188128212146573,0.28688593070332413,0.42374192104690256,0.42374192104690256,0.42374192104690134,-1.4608375041256982,-0.7759206933120436,0.7923523700794217,0.7923523700794217,7.235446423615265e-07,-1.235851646401949,-0.38840188548665605,0.5054661291114564,0.5054661291114564,0.0049038937208783565,-5.253522261173484,3.2967590807318765,6.953177257525084,6.953177257525084,-6.953177257525084
-2.297658862876254,0,1,0.31695239103202355,0.27213153192386913,0.40642771883505985,0.40642771883505985,0.4064277188350595,-1.5095649995592515,-0.7727757167492254,0.7814207541916541,0.7814207541916541,8.048622326769215e-07,-1.1141989788678173,-0.24453504496463238,0.4954240893131359,0.4954240893131359,0.00500329360266462,-5.20803762164663,3.268215849297025,6.892976588628763,6.892976588628763,-6.892976588628763
-2.277591973244147,0,1,0.3125812990483015,0.2583810196181713,0.3897523797559419,0.3897523797559419,0.389752379755942,-1.5577864750722212,-0.7688485687012686,0.7703296964559124,0.7703296964559124,8.949584735416033e-07,-1.135088365266041,-0.12978837611564792,0.48558155361114,0.48558155361114,0.005104708278624962,-5.1625529504125725,3.2396725816877865,6.832775919732441,6.832775919732441,-6.832775919732441
-2.25752508361204,0,1,0.3058234311193103,0.2461178503203931,0.3737230909988056,0.3737230909988056,0.373723090998805,-1.6054296825126722,-0.764138096382633,0.7590903270224644,0.7590903270224644,9.94739441018038e-07,-1.0825215355834215,0.04697582117027663,0.4759345584796064,0.4759345584796064,0.005208178587797532,-5.1170672383433065,3.211128466266119,6.7725752508361206,6.7725752508361206,-6.7725752508361206
-2.237458193979933,0,1,0.29685890465267956,0.23577849835947914,0.3583430624165893,0.3583430624165893,0.35834306241658875,-1.6524230550090941,-0.7586445296620223,0.747713793705876,0.747713793705876,1.1052000851593995e-06,-0.8718619316921399,0.5054723844027064,0.46647921913560375,0.46647921913560375,0.005313746197010752,-5.071582238782236,3.1825856142593834,6.7123745819398,6.7123745819398,-6.7123745819398
-2.217391304347826,0,1,0.28592013166620095,0.22773190565176896,0.3436119147109042,0.3436119147109042,0.3436119147109035,-1.6986943704143034,-0.7523707430013263,0.7362112439079842,0.7362112439079842,1.2274324475447849e-06,-0.7857635153900389,0.6121692028006211,0.45721172797475435,0.45721172797475435,0.005421453617662289,-5.0260973405068015,3.1540417554868707,6.6521739130434785,6.6521739130434785,-6.6521739130434785
-2.197324414715719,0,1,0.2732849164589836,0.22226351636512268,0.32952606357317155,0.32952606357317155,0.3295260635731715,-1.7441734915332323,-0.7453210147798854,0.7245938068089867,0.7245938068089867,1.362634586915232e-06,-0.707199997257907,0.5705164943002005,0.44812835303793647,0.44812835303793647,0.005531344222838133,-4.980612509047402,3.125499054240592,6.591973244147157,6.591973244147157,-6.591973244147157
-2.177257525083612,0,1,0.2592684585866948,0.21955980069193606,0.31607909510401405,0.31607909510401405,0.31607909510401333,-1.788789641932517,-0.7375021114662766,0.7128725758653148,0.7128725758653148,1.5121202687935144e-06,-0.6039616942963767,0.42086471027717415,0.43922543650844836,0.43922543650844836,0.005643462264778649,-4.935127985521375,3.096955381933045,6.531772575250836,6.531772575250836,-6.531772575250836
-2.157190635451505,0,1,0.244214065832155,0.21970278727158288,0.3032621285950513,0.3032621285950513,0.3032621285950506,-1.83247386783019,-0.7289216247776776,0.7010585916515172,0.7010585916515172,1.6773294788926827e-06,-0.6755711778671898,0.5530075306623627,0.4304993932390289,0.4304993932390289,0.005757852892698658,-4.889641766162279,3.0684118662498165,6.471571906354516,6.471571906354516,-6.471571906354516
-2.137123745819398,0,1,0.22848225539697734,0.22266577250696143,0.2910641634920632,0.2910641634920632,0.29106416349206304,-1.8751579573901775,-0.7195907067818443,0.6891628250818306,0.6891628250818306,1.8598398242708689e-06,-0.5948833139572309,0.7428056953669884,0.42194670930814204,0.42194670930814204,0.0058745621709687485,-4.8441566468816735,3.039869143497255,6.411371237458194,6.411371237458194,-6.411371237458194
-2.1170568561872907,0,1,0.2124397021263472,0.22831689703463737,0.2794724080527885,0.2794724080527885,0.279472408052788,-1.916774635629652,-0.7095213693472853,0.6771961610454953,0.6771961610454953,2.0613788905826513e-06,-0.2543492854238244,0.6315140647130953,0.4135639406049427,0.4135639406049427,0.005993637097665119,-4.798671978789837,3.0113251370234813,6.351170568561872,6.351170568561872,-6.351170568561872
-2.096989966555184,0,1,0.1964481235208616,0.236428017669544,0.26847258785636613,0.26847258785636613,0.26847258785636585,-1.9572580501000187,-0.6987281750968583,0.6651693824881482,0.6651693824881482,2.2838376284197524e-06,-0.5711129136079254,0.5343432460520858,0.40534771144235676,0.40534771144235676,0.006115125623495358,-4.753186949524493,2.982782235056834,6.290969899665552,6.290969899665552,-6.290969899665552
-2.0769230769230766,0,1,0.18085267194201965,0.24668630099142944,0.2580492329074826,0.2580492329074826,0.258049232907482,-1.9965440262021776,-0.6872279105527409,0.653093154969842,0.653093154969842,2.5292848466363534e-06,-0.5303401937877092,1.2131266504488463,0.3972947131977112,0.3972947131977112,0.006239076671107937,-4.707702310224682,2.954239141525375,6.23076923076923,6.23076923076923,-6.23076923076923
-2.05685618729097,0,1,0.1659727887520293,0.25871448339435227,0.2481859426022629,0.2481859426022629,0.24818594260226254,-2.0345694203302913,-0.6750389389934925,0.6409780117283917,0.6409780117283917,2.799982895724812e-06,-0.45408525497198393,1.140575857597203,0.3894017029803759,0.3894017029803759,0.006365540154792996,-4.6622167205913705,2.9256951793124206,6.17056856187291,6.17056856187291,-6.17056856187291
-2.0367892976588626,0,1,0.15209190177585535,0.27208900959613075,0.2388656282827363,0.2388656282827363,0.23886562828273614,-2.0712734096512886,-0.6621814546075322,0.6288343392748144,0.6288343392748144,3.098404629758038e-06,-0.5227218007385592,1.7999324183370617,0.38166550232586965,0.38166550232586965,0.006494567000582558,-4.616731850002305,2.8971515493187123,6.110367892976588,6.110367892976588,-6.110367892976588
-2.016722408026756,0,1,0.1394508215015626,0.2863658602769731,0.2300707335023475,0.2300707335023475,0.2300707335023472,-2.106596271462896,-0.6486785175325429,0.6166723635456884,0.6166723635456884,3.4272517411514486e-06,-0.6684681627334881,1.578339837842562,0.3740829959159156,0.3740829959159156,0.0066262091667580614,-4.571246540424459,2.868608263903559,6.050167224080268,6.050167224080268,-6.050167224080268
-1.9966555183946488,0,1,0.12824236140328446,0.3011017526494165,0.2217834324580112,0.2217834324580112,0.22178343245801083,-2.140481145734844,-0.6345541532165652,0.6045021366352216,0.6045021366352216,3.7894745685328625e-06,-0.4384673199398563,1.4789430365460832,0.36665113032392005,0.36665113032392005,0.00676051966477368,-4.52576180669852,2.840065057046515,5.989966555183947,5.989966555183947,-5.989966555183947
-1.9765886287625418,0,1,0.11860857860741669,0.31587922113750705,0.21398580731765404,0.21398580731765404,0.21398580731765374,-2.172872338225439,-0.6198345655768526,0.5923335241277976,0.5923335241277976,4.1882934843479246e-06,-0.3423348325297751,1.1538084323705227,0.35936691278537924,0.35936691278537924,0.006897552580603645,-4.4802770676254555,2.811520773488486,5.929765886287625,5.929765886287625,-5.929765886287625
-1.9565217391304348,0,1,0.11063983065792522,0.3303260711754604,0.20666000538991217,0.20666000538991217,0.20666000538991192,-2.203717134863824,-0.6045477982584985,0.5801761930496742,0.5801761930496742,4.627221975484378e-06,-0.1980305984796793,1.171796690999792,0.35222740999271124,0.35222740999271124,0.007037363096522365,-4.434791585261922,2.782978098801218,5.869565217391305,5.869565217391305,-5.869565217391305
-1.9364548494983278,0,1,0.10437569520706788,0.3441358639222278,0.19978837724936005,0.19978837724936005,0.19978837724935974,-2.2329644094788237,-0.5887240762710249,0.5680396004564328,0.5680396004564328,5.110091537174156e-06,-0.24240232935618958,1.1199782141154333,0.345229746914032,0.345229746914032,0.0071800075133259264,-4.389306185506462,2.75443467853561,5.809364548494983,5.809364548494983,-5.809364548494983
-1.9163879598662208,0,1,0.09980844228547661,0.35708070147528875,0.19335359705137944,0.19335359705137944,0.1933535970513792,-2.260566227216345,-0.5723942465251024,0.5559329826706643,0.5559329826706643,5.641078507740383e-06,-0.382649903515441,0.8782301540933196,0.33837110563539874,0.33837110563539874,0.007325543273004112,-4.343821722590109,2.725892425188125,5.749163879598663,5.749163879598663,-5.749163879598663
-1.8963210702341138,0,1,0.09688996051446987,0.36902048750429667,0.18733876635084618,0.18733876635084618,0.18733876635084618,-2.286476870338955,-0.5555912503986006,0.5438653451822731,0.5438653451822731,6.224732979398427e-06,-0.498668226996119,0.8073736228640984,0.33164872422605385,0.33164872422605385,0.00747402898187187,-4.298336352776165,2.6973480307806055,5.688963210702341,5.688963210702341,-5.688963210702341
-1.8762541806020065,0,1,0.09553520506129182,0.37991060151650075,0.18172750278352146,0.18172750278352146,0.18172750278352123,-2.310653728246441,-0.5383495105121531,0.5318454532216748,0.5318454532216748,6.866009928308409e-06,-0.732720207152031,0.959285995222602,0.3250598956262133,0.3250598956262133,0.007625524434169751,-4.252851527317526,2.668805063282439,5.62876254180602,5.62876254180602,-5.62876254180602
-1.8561872909698995,0,1,0.0956341292719442,0.38979746941085996,0.17650401498358623,0.17650401498358623,0.17650401498358603,-2.333056131043364,-0.5207049325464415,0.5198818230140719,0.5198818230140719,7.570302715410281e-06,-0.8939451216846741,0.8996811341457277,0.31860196655695106,0.31860196655695106,0.007780090636142622,-4.207366895672616,2.6402613735117,5.568561872909699,5.568561872909699,-5.568561872909699
-1.8361204013377925,0,1,0.0970557217820476,0.398815137364244,0.1716531651000679,0.1716531651000679,0.17165316510006778,-2.3536472688703145,-0.5026940936518676,0.5079827137209195,0.5079827137209195,8.343479118261827e-06,-0.8190012299302509,1.2745392344396342,0.3122723364517406,0.3122723364517406,0.007937789830606503,-4.161881842730437,2.6117184669417473,5.508361204013378,5.508361204013378,-5.508361204013378
-1.8160535117056855,0,1,0.09966042042247154,0.4071750498906732,0.16716052024359798,0.16716052024359798,0.16716052024359798,-2.372392787455879,-0.48435550517322323,0.4961561200726378,0.4961561200726378,9.191920063144352e-06,-0.9135866795576769,1.8171914753064946,0.30606845640922353,0.30606845640922353,0.008098685522013364,-4.116396380567762,2.5831746447968653,5.448160535117056,5.448160535117056,-5.448160535117056
-1.7959866220735785,0,1,0.10330537127538209,0.4151499632798645,0.1630123941471952,0.1630123941471952,0.16301239414719512,-2.3892624433890814,-0.4657275505210617,0.484409765694622,0.484409765694622,1.0122561236104502e-05,-0.8563639204718638,1.7920062487734694,0.29998782816678354,0.29998782816678354,0.008262842502023955,-4.070912016315006,2.554631188695678,5.3879598662207355,5.3879598662207355,-5.3879598662207355
-1.7759197324414715,0,1,0.10785526133289691,0.42306051812800904,0.15919588026437267,0.15919588026437267,0.15919588026437248,-2.4042277256657485,-0.44685074061237895,0.4727510971266126,0.4727510971266126,1.1142937761364627e-05,-1.0921641285199495,1.7890268261469722,0.2940280030945119,0.2940280030945119,0.008430326875598965,-4.025426804842377,2.5260878685923314,5.327759197324415,5.327759197324415,-5.327759197324415
-1.7558528428093645,0,1,0.11318852049634771,0.4312542578205732,0.1556988774581262,0.1556988774581262,0.15569887745812605,-2.4172644964464216,-0.42776512866077376,0.4611872785335643,0.4611872785335643,1.226123214565807e-05,-1.0668927328174236,2.3576596293333134,0.28818658120915996,0.28818658120915996,0.008601206087619084,-3.9799411917431957,2.4975451253490415,5.2675585284280935,5.2675585284280935,-5.2675585284280935
-1.7357859531772575,0,1,0.11920391272819696,0.4400855628195593,0.15251010935814985,0.15251010935814985,0.1525101093581498,-2.4283515447361674,-0.40851228934637246,0.4497251871042663,0.4497251871042663,1.3486325697526897e-05,-1.1144943770409397,2.532331046830208,0.2824612102076815,0.2824612102076815,0.008775548950044638,-3.9344562392762583,2.4690017263451627,5.207357859531772,5.207357859531772,-5.207357859531772
-1.7157190635451505,0,1,0.1258257943341893,0.44989964289537565,0.14961913838337207,0.14961913838337207,0.149619138383372,-2.4374723534845892,-0.3891334802258829,0.43837140913214273,0.43837140913214273,1.4827853641455612e-05,-1.2417821714832606,2.812841283126106,0.27684958451997527,0.27684958451997527,0.008953425669625708,-3.8889715287313003,2.4404577349915573,5.147157190635451,5.147157190635451,-5.147157190635451
-1.6956521739130435,0,1,0.13301015008751738,0.46101339721028417,0.14701637534461195,0.14701637534461195,0.1470163753446118,-2.444611935939838,-0.3696707672151202,0.42713223677089934,0.42713223677089934,1.6296264157899355e-05,-1.3035820606268007,2.8206157835848193,0.2713494443804466,0.2713494443804466,0.009134907876173923,-3.8434862704670865,2.4119141698880924,5.086956521739131,5.086956521739131,-5.086956521739131
-1.6755852842809364,0,1,0.14074432429216682,0.4737005087096572,0.14469308545945744,0.14469308545945744,0.1446930854594574,-2.4497601467786287,-0.3501663899066237,0.41601366545598406,0.41601366545598406,1.7902881591792066e-05,-1.2226259496941587,2.5525455694100327,0.2659585749180148,0.2659585749180148,0.009320068651407335,-3.7980015200538313,2.3833707344866415,5.026755852842809,5.026755852842809,-5.026755852842809
-1.6555183946488294,0,1,0.14905043745812768,0.4881797094447781,0.1426413915296188,0.1426413915296188,0.1426413915296188,-2.4529108008781693,-0.3306619227062719,0.40502139198120507,0.40502139198120507,1.9659974083977893e-05,-1.4647339495323066,2.520343207105265,0.26067480526419806,0.26067480526419806,0.00950898255837998,-3.7525162717553804,2.354827749529037,4.966555183946488,4.966555183946488,-4.966555183946488
-1.6354515050167224,0,1,0.15798342916930325,0.5046077091444047,0.14085427495095618,0.14085427495095618,0.14085427495095612,-2.454060616948014,-0.31119953555152646,0.39416081321829644,0.39416081321829644,2.158082589218764e-05,-1.2609084570440676,2.7323457650851806,0.2554960076789195,0.2554960076789195,0.009701725671507922,-3.7070309664361996,2.326284615242939,4.906354515050167,4.906354515050167,-4.906354515050167
